smiles,cluster_index
COC1=CC=C(C=C1)S(=O)(=O)NC(CCC(N)=O)C(O)=O,2
CC1=CC=C(C=C1)S(=O)(=O)NC(CC1=CC=CC=C1)C(=O)CCl,2
OCC(NS(=O)(=O)C1=CC=C(Cl)C=C1)C(O)=O,2
OCC(NS(=O)(=O)C1=CC=C(Br)C=C1)C(O)=O,2
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(CC(N)=O)C(O)=O,2
CC(=O)C1=CC(=CC=C1)S(=O)(=O)NC(CC(N)=O)C(O)=O,2
NC(=O)CC(NS(=O)(=O)C1=CC(F)=CC=C1)C(O)=O,2
CC1=C(C)C=C(C=C1)S(=O)(=O)NC(CC(N)=O)C(O)=O,2
CC1=C(C)C=C(C=C1)S(=O)(=O)NC(CCC(N)=O)C(O)=O,2
NC(=O)CCC(NS(=O)(=O)C1=CC(=CC=C1)C(F)(F)F)C(O)=O,2
NC(=O)CC(NS(=O)(=O)C1=C(F)C=CC=C1)C(O)=O,2
OC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C1=C(F)C=CC=C1,2
CSCCC(NS(=O)(=O)C1=C(F)C=CC=C1)C(O)=O,2
CC(C)C(NS(=O)(=O)C1=C(F)C=CC=C1)C(O)=O,2
CC(O)C(NS(=O)(=O)C1=CC=C(Cl)C=C1)C(O)=O,2
CC(NS(=O)(=O)C1=CC=C(Cl)C=C1)C(O)=O,2
CC(NS(=O)(=O)C1=CC=C(NC(C)=O)C=C1)C(O)=O,2
CC(O)C(NS(=O)(=O)C1=CC=C(C)C=C1)C(O)=O,2
CC(C)C(NS(=O)(=O)C1=CC=C(C)C=C1)C(O)=O,2
COC1=CC=C(C=C1)C1=CC=C(C=C1)S(=O)(=O)NC(C(C)C)C(O)=O,2
COC1=CC=C(C=C1)S(=O)(=O)NC(C(C)C)C(O)=O,2
COC1=CC=C(C=C1)C1=CC=C(C=C1)S(=O)(=O)NC(C)C(O)=O,2
ClS(=O)(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
CS(=O)(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
CCS(=O)(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
CS(=O)(=O)CC1=CC(=CC=C1)S(Cl)(=O)=O,2
COCCS(=O)(=O)CC1=CC(=CC=C1)S(Cl)(=O)=O,2
ClC(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
OC(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
CC(=O)C1=CC=CC(=C1)S(Cl)(=O)=O,2
NC(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
NS(=O)(=O)C1=CC(Cl)=CC=C1,2
ClC1=CC=CC(=C1)S(Cl)(=O)=O,2
NCCNS(=O)(=O)C1=CC(Cl)=CC=C1,2
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C1=NN=C(S)O1,2
SC1=NN=C(O1)C1=CC(=CC=C1)S(=O)(=O)N1CCCCC1,2
CC1=NN=C(O1)C1=CC=CC(=C1)S(Cl)(=O)=O,2
CC1=NC(=NO1)C1=CC(=CC=C1)S(Cl)(=O)=O,2
CN1N=NN=C1C1=CC(=CC=C1)S(N)(=O)=O,2
CN1N=NN=C1C1=CC(=CC=C1)S(Cl)(=O)=O,2
CNS(=O)(=O)C1=CC(F)=CC=C1,2
CCNS(=O)(=O)C1=CC(F)=CC=C1,2
NS(=O)(=O)C1=CC(F)=CC=C1,2
FC1=CC(=CC=C1)S(Cl)(=O)=O,2
OC(=O)C1(CCCCC1)NS(=O)(=O)C1=CC(F)=CC=C1,2
CNS(=O)(=O)C1=CC(CN)=CC=C1,2
CC(C)NS(=O)(=O)C1=CC(CN)=CC=C1,2
NCC1=CC(=CC=C1)S(=O)(=O)NCC1=CC(F)=CC=C1,2
COC1=CC=CC(=C1)S(N)(=O)=O,2
CCOC1=CC(=CC=C1)S(N)(=O)=O,2
CC1=CC(=CC=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC(I)=CC=C1,2
CC(N)C1=CC(=CC=C1)S(N)(=O)=O,2
CC(C)C1=CC(=CC=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC(O)=CC=C1,2
NS(=O)(=O)C1=CC(O)=CC=C1,2
NS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,2
NS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CN(C)C(=O)C1=CC(=CC=C1)S(N)(=O)=O,2
CC(=O)C1=CC(=CC=C1)S(N)(=O)=O,2
NC(=S)C1=CC(=CC=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC(=CC=C1)C(=N/O)C1=CC=CC=C1,2
NS(=O)(=O)C1=CC(NC(=O)C2=C(Cl)C=CC=C2)=CC=C1,2
NS(=O)(=O)C1=CC(NC(=O)C2=CC=C(Cl)C=C2)=CC=C1,2
NS(=O)(=O)C1=CC(NC(=O)C2=CC=C(S2)C(O)=O)=CC=C1,2
NS(=O)(=O)C1=CC(NC(=O)OC2=CC=CC=C2)=CC=C1,2
NC1=CC(=CC=C1)S(N)(=O)=O,2
NC1=CC=CC(=C1)S(=O)(=O)C1=CC(N)=CC=C1,2
NC1=CC=CC(=C1)S(O)(=O)=O,2
CS(=O)(=O)C1=CC(N)=CC=C1,2
CN(C)S(=O)(=O)C1=CC(N)=CC=C1,2
CCN(CC)S(=O)(=O)C1=CC(N)=CC=C1,2
NC1=CC(=CC=C1)S(=O)(=O)NC1=CC=CC=C1,2
NC1=CC(=CC=C1)S(=O)(=O)NC1=CC=C(Cl)C=C1,2
COC1=CC=C(NS(=O)(=O)C2=CC(N)=CC=C2)C=C1,2
CCC(C)NS(=O)(=O)C1=CC(N)=CC=C1,2
CC(C)(C)NS(=O)(=O)C1=CC(N)=CC=C1,2
NC1=CC(=CC=C1)S(=O)(=O)NC1=NCCC1,2
CS(=O)(=O)C1=CC=C(O)C=C1,2
CS(=O)(=O)C1=CC=C(Br)C=C1,2
CS(=O)(=O)C1=CC=C(S)C=C1,2
CS(=O)(=O)C1=CC=CC=C1,2
CS(=O)(=O)C1=CC=C(Cl)C=C1,2
CS(=O)(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,2
CS(=O)(=O)C1=CC=C(C=O)C=C1,2
CS(=O)(=O)C1=CC=C(NN)C=C1,2
CNC1=CC=C(C=C1)S(C)(=O)=O,2
CC(C)NC1=CC=C(C=C1)S(C)(=O)=O,2
CO[C@]1(C)OC(CNC2=CC=C(C=C2)S(C)(=O)=O)C(CNC2=CC=C(C=C2)S(C)(=O)=O)O[C@@]1(C)OC,2
CC1(CO1)C1=CC=C(C=C1)S(C)(=O)=O,2
CC(C)NCCC1=NC(=CN1)C1=CC=C(C=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
CC(=O)C1=CC=C(C=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,2
CS(=O)(=O)C1=CC=C(C=C1)C(N)=S,2
CS(=O)(=O)C1=CC=C(C=C1)C(N)=O,2
CS(=O)(=O)C1=CC=C(C=C1)C(N)=NO,2
CS(=O)(=O)C1=CC(=C(Cl)C=C1)S(Cl)(=O)=O,2
CS(=O)(=O)C1=CC(=C(Cl)C=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,2
CC1=C(C=C(C=C1)S(C)(=O)=O)S(Cl)(=O)=O,2
CS(=O)(=O)C1=CC(=C(Br)C=C1)S(Cl)(=O)=O,2
CS(=O)(=O)C1=C(F)C=CC(=C1)S(Cl)(=O)=O,2
CS(=O)(=O)C1=CC(=C(F)C=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC(=C(F)C=C1)S(Cl)(=O)=O,2
CS(=O)(=O)C1=C(F)C=CC(=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=C(F)C=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC(F)=C(F)C=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=C(Cl)C=C1,2
CCC1=CC=C(C=C1)C(=O)C1=CC(=CC=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=C(F)C=CC(F)=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)C1=C(F)C=C(F)C=C1,2
CC1=CC(C)=C(C=C1)C(=O)C1=CC(=CC=C1)S(C)(=O)=O,2
CC1=CC(C(=O)C2=CC(=CC=C2)S(C)(=O)=O)=C(C)C=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(N)=O,2
CS(=O)(=O)C1=CC=CC(=C1)C(O)=O,2
CS(=O)(=O)C1=CC(=CC=C1)C(Cl)=O,2
CC1=C(NC(=O)C2=CC(=CC=C2)S(C)(=O)=O)C=CC(N)=C1,2
CS(=O)(=O)C1=CC(NN)=CC=C1,2
CC1=CC=C(C=C1)C(N)C1=CC(=CC=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC(=CC=C1)C(N)C1=CC=CC=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(N)C1=CC=C(Cl)C=C1,2
CS(=O)(=O)C1=CC(=CC=C1)C(N)C1=CC=C(F)C=C1,2
COC1=CC=C(C=C1)C(N)C1=CC(=CC=C1)S(C)(=O)=O,2
NS(=O)(=O)C1=CC=C(C=C1)C(F)(F)F,2
CC(C)(C)C1=CC=C(C=C1)S(N)(=O)=O,2
CC1=CC=C(C=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC=C(C=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,2
NS(=O)(=O)C1=CC=C(Br)C=C1,2
CC(C)C1=CC=C(C=C1)S(N)(=O)=O,2
CC(N)C1=CC=C(C=C1)S(N)(=O)=O,2
CNC(C)C1=CC=C(C=C1)S(N)(=O)=O,2
NC1=CC=C(C=C1)S(N)(=O)=O,2
NC1=CC=C(OC2=CC=C(C=C2)S(N)(=O)=O)C=C1,2
NS(=O)(=O)C1=CC=CC=C1,2
NS(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1,2
COC1=CC=C(OC2=CC=C(C=C2)S(N)(=O)=O)C=C1,2
COC1=CC=C(C=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
NC(=O)C1=CC=C(C=C1)S(N)(=O)=O,2
CC(=O)C1=CC=C(C=C1)S(N)(=O)=O,2
CN(C)C(=O)C1=CC=C(C=C1)S(N)(=O)=O,2
CCCC1=CC=C(C=C1)S(N)(=O)=O,2
CCCCC1=CC=C(C=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC=C(CCCCCO)C=C1,2
NCCC1=CC=C(C=C1)S(N)(=O)=O,2
NCC1=CC=C(C=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC=C(CN)C=C1,2
CS(=O)(=O)C1=CC=C(CCN)C=C1,2
CCS(=O)(=O)C1=CC=C(CN)C=C1,2
CNS(=O)(=O)C1=CC=C(CN)C=C1,2
CC(=O)NCC1=CC=C(C=C1)S(N)(=O)=O,2
NC(=O)NCC1=CC=C(C=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC=C(CNC(=O)OCC(F)(F)F)C=C1,2
NS(=O)(=O)C1=CC=C(CNCC(F)(F)F)C=C1,2
CC(=O)OCCCC1=CC=C(C=C1)S(N)(=O)=O,2
CC(=O)OCCCCCC1=CC=C(C=C1)S(N)(=O)=O,2
CC(=O)OCCC1=CC=C(CCOC(C)=O)C=C1,2
CC(=O)OCCC1=CC=CC=C1,2
NS(=O)(=O)C1=CC=C(SCCCCO)C=C1,2
NS(=O)(=O)C1=CC=C(SCCCCCO)C=C1,2
NS(=O)(=O)C1=CC=C(SCCCO)C=C1,2
NS(=O)(=O)C1=CC=C(SCCO)C=C1,2
CC(C)(O)CCSC1=CC=C(C=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC=C(SCC(O)=O)C=C1,2
NS(=O)(=O)C1=CC=C(SCCCCO)C(F)=C1,2
NS(=O)(=O)C1=CC=C(SCCCO)C(F)=C1,2
NS(=O)(=O)C1=CC=C(SCCO)C(F)=C1,2
NS(=O)(=O)C1=CC=C(SCCO)C(=C1)[N+]([O-])=O,2
NS(=O)(=O)C1=CC=C(SCCCO)C(=C1)[N+]([O-])=O,2
NC1=CC=C(C=C1)S(=O)(=O)CCO,2
NS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)CCO,2
CC(C)CNCCS(=O)(=O)C1=CC=C(C=C1)S(N)(=O)=O,2
NC1=CC(=CC=C1S(=O)(=O)CCO)S(N)(=O)=O,2
COC(=O)C1=CC(=CC=C1S(=O)(=O)CCO)S(N)(=O)=O,2
NS(=O)(=O)C1=CC=C(C(F)=C1)S(=O)(=O)CCCO,2
NS(=O)(=O)C1=CC(F)=C(C=C1)S(=O)(=O)CCCCO,2
NS(=O)(=O)C1=CC=C(C(F)=C1)S(=O)(=O)CCO,2
NC1=C(F)C=C(C=C1)S(N)(=O)=O,2
NC1=C(F)C=CC(=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC(F)=C(Br)C=C1,2
NS(=O)(=O)C1=CC(F)=C(C=C1)S(Cl)(=O)=O,2
NS(=O)(=O)C1=CC(Cl)=C(F)C=C1,2
NS(=O)(=O)C1=CC=C(Cl)C=C1,2
CS(=O)(=O)NC1=C(F)C=C(C=C1)S(N)(=O)=O,2
CS(=O)(=O)NC1=C(F)C=C(C=C1)S(Cl)(=O)=O,2
CC(C)S(=O)(=O)NC1=C(F)C=C(C=C1)S(N)(=O)=O,2
NC1=CC(=CC(F)=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC(F)=CC(F)=C1,2
CC1=CC(=CC(F)=C1)S(N)(=O)=O,2
NS(=O)(=O)C1=CC(=C(Br)C=C1)C(F)(F)F,2
FC(F)(F)C1=C(Br)C=CC(=C1)S(Cl)(=O)=O,2
NS(=O)(=O)C1=CC(=C(F)C=C1)C(F)(F)F,2
NS(=O)(=O)C1=CC(=C(C=C1)C#N)C(F)(F)F,2
NS(=O)(=O)C1=CC(C(O)=O)=C(C=C1)C1=CC(=CC=C1)C(F)(F)F,2
NS(=O)(=O)C1=CC=CC(=C1)C(F)(F)F,2
NC1=C(Br)C=C(C=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC(Br)=C(N)C=C1,2
NC1=C(S)C=CC(=C1)S(N)(=O)=O,2
NC1=C(N)C=C(C=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC(Cl)=C(N)C=C1,2
NC1=C(Cl)C=C(C=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC(N)=C(N)C=C1,2
CS(=O)(=O)C1=CC(C(O)=O)=C(N)C=C1,2
CCOC(=O)C1=C(N)C=CC(=C1)S(C)(=O)=O,2
CS(=O)(=O)C1=CC(N)=C(F)C=C1,2
CC1=C(N)C=C(C=C1)S(N)(=O)=O,2
CC1=C(C)C=C(C=C1)S(N)(=O)=O,2
CC1=CC=C(C=C1Cl)S(N)(=O)=O,2
CC1=CC(=CC=C1Br)S(N)(=O)=O,2
CN(C)C1=C(C)C=CC(=C1)S(N)(=O)=O,2
CC1=C(C=C(C=C1)S(N)(=O)=O)C(N)=O,2
CC1=C(C=C(C=C1)S(N)(=O)=O)C(O)=O,2
CC(=O)C1=C(C)C=CC(=C1)S(N)(=O)=O,2
CN(CC(O)=O)S(=O)(=O)C1=CC=C(C)C=C1,2
CN(CC(O)=O)S(=O)(=O)C1=CC=C(Br)C=C1,2
CN(CC(O)=O)S(=O)(=O)C1=CC=C(NC(C)=O)C=C1,2
CN(CC(O)=O)S(=O)(=O)C1=CC2=C(OCCO2)C=C1,2
CN(CC(O)=O)S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,2
CN(CC(O)=O)S(=O)(=O)C1=CN=CC=C1,2
CN(CCCC(O)=O)S(=O)(=O)C1=CC=C(C=C1)C(C)=O,2
CN(CCCC(O)=O)S(=O)(=O)C1=CC=C(F)C=C1,2
CN(CCS(F)(=O)=O)S(=O)(=O)C1=CC=C(F)C=C1,2
CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(N)C=C1,2
CN(CC1=CC=C(N)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,2
CN(CC1=CC=C(C=C1)C(=O)NN)S(=O)(=O)C1=CC=C(C)C=C1,2
CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,2
COC1=NC=CN=C1N(C(C)=O)S(=O)(=O)C1=CC=C(N)C=C1,2
CON(C)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
CON(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CON(C)S(=O)(=O)C1=CC=C(N)C=C1,2
CON(C)S(=O)(=O)C1=CC=C(Br)C=C1,2
CC(C)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
OC(=O)C1=CC=C(C=C1)S(=O)(=O)N(Cl)Cl,2
CN(C1=CC=C(C=C1)C(O)=O)S(=O)(=O)C1=CC=C(C)C=C1,2
CC(C)N(C)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
CC(C)N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
COCCN(CCOC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(Cl)=O,2
OC(=O)CN(CC1=CC=CC=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,2
OC(=O)C1=CC=C(CN(CC2=CC=CC=C2)S(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,2
OC(=O)CN(CC=C)S(=O)(=O)C1=CC=C(Cl)C=C1,2
CN(C)S(=O)(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,2
CN(C)S(=O)(=O)C1=CC(=CC=C1)S(Cl)(=O)=O,2
CN(C)S(=O)(=O)C1=CNC(=O)C=C1,2
CN(C)S(=O)(=O)C1=CN=C(N)C=C1,2
CN(C)S(=O)(=O)C1=CC(N)=NC=C1,2
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(C)=O,2
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=CC=C(C=C1)C(C)=NO,2
CN(C)S(=O)(=O)C1=CC=C(O)C=C1,2
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,2
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(C)=O,2
CN(C)S(=O)(=O)C1=CC(CCl)=CC=C1,2
CN(C)S(=O)(=O)C1=CC(CO)=CC=C1,2
CN(C)S(=O)(=O)C1=CC(NC(=S)NN)=C(C)C=C1,2
CN(C)S(=O)(=O)C1=CC(NC(=S)NN)=CC=C1,2
COC1=C(NC(=O)C(C)Cl)C=C(C=C1)S(=O)(=O)N(C)C,2
CC(Cl)C(=O)NC1=CC(=CC=C1)S(=O)(=O)N(C)C,2
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=CC=C(F)C=C1,2
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,2
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,2
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=CC=CC=C1,2
CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C1=CC=C(O)C=C1,2
COC1=CC=C(C=C1)S(=O)(=O)N(C)C1=CC=C(O)C=C1,2
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=C(F)C=CC=C1,2
CN(C1=CC=C(OCC(O)=O)C=C1)S(=O)(=O)C1=CC=CS1,2
CN(C1=CC=C(O)C=C1)S(=O)(=O)C1=CC=CS1,2
CN(CC(O)=O)S(=O)(=O)C1=CC=CS1,2
CN(C1=CC=C(OCC(O)=O)C=C1)S(=O)(=O)C1=CC=C(C)C=C1,2
CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C1=CC=C(OCC(O)=O)C=C1,2
CN(C)S(=O)(=O)C1=C(Br)C=C(C=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=C(Br)C=CC(=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=C(F)C=CC(=C1)C(O)=O,2
CON(C)S(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,2
CN(C1=CC=CC=C1)S(=O)(=O)C1=C(Br)C=CC(=C1)C(O)=O,2
CN(C1=CC=CC=C1)S(=O)(=O)C1=C(C=CC=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=C(O)C=CC(C)=C1,2
CN(C)S(=O)(=O)C1=C(C=CC=C1)C(N)=S,2
CCN(CC1=CC=CC=C1)S(=O)(=O)C1=C(OC)C=CC(=C1)C(O)=O,2
CCN(CC)S(=O)(=O)C1=C(OC)C=CC(=C1)C(O)=O,2
COC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N(C)CC1=CC=CC=C1,2
COC1=C(C=C(C=C1)C(O)=O)S(=O)(=O)N(C)C,2
CCN(CC)S(=O)(=O)C1=C(F)C=CC(=C1)C(O)=O,2
CCN(CC)S(=O)(=O)C1=C(C)C=CC(=C1)C(O)=O,2
CCN(CC)S(=O)(=O)C1=C(Cl)C=CC(=C1)C(O)=O,2
CCCCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=C(C)C=CC(=C1)C(O)=O,2
OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N(CC1=CC=CC=C1)C1=CC(=CC=C1)C(F)(F)F,2
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N(CC=C)C1=CC=CC=C1,2
OC(=O)C1=CC(=CC=C1)S(=O)(=O)N(CC=C)C1=C(Cl)C=CC=C1,2
COC1=CC=C(C=C1)N(CC=C)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(C(O)=O)=C(Cl)C=C1,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=C(Cl)C=CC(N)=C1,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CN=C(Cl)C=C1,2
CCN(C1=CC=CC=C1)S(=O)(=O)C1=CN=C(NN)C=C1,2
CCCNS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CCNS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
NC(=O)CNS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
NS(=O)(=O)C1=CC=C(CCNS(=O)(=O)C2=CC(=CC=C2)C(O)=O)C=C1,2
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NCC1=CC=CC=C1,2
OC(=O)C1=CC(=CC=C1)S(=O)(=O)NCC1=CN=CC=C1,2
CC(C)NS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CCC(C)NS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CC(NS(=O)(=O)C1=CC(=CC=C1)C(O)=O)C1=CC=CC=C1,2
CCS(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
OC(=O)C1=CC(=CC=C1)S(=O)(=O)CC(F)(F)F,2
OC(=O)C1=CC(=CC=C1)S(=O)(=O)CC(F)F,2
OC(=O)C1=CC(=CC=C1)S(F)(=O)=O,2
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NCC(O)=O,2
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(=O)NCC(O)=O,2
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NC(C(C)C)C(O)=O,2
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NN,2
CN(C)S(=O)(=O)C1=CC(=CC=C1)C(=O)NN,2
CS(=O)(=O)C1=CC(=CC=C1)C(=O)NN,2
CN(C1=CC=C(C)C=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
COC1=CC=C(C=C1)N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CN(C1=CC(Cl)=CC=C1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
COC1=CC(OC)=C(Cl)C=C1N(C)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,2
CN(C)S(=O)(=O)C1=CC(N)=C(C)C=C1,2
CN(C)S(=O)(=O)C1=CC(N)=C(N)C=C1,2
CN(C)S(=O)(=O)C1=CC(N)=C(F)C=C1,2
CC(C)N(C)S(=O)(=O)C1=CC(N)=C(C)C=C1,2
CN(C)C1=C(N)C=C(C=C1)S(=O)(=O)N(C)C,2
CN(C)C1=C(N)C=C(C=C1)S(N)(=O)=O,2
CCN(CC)C1=C(N)C=C(C=C1)S(N)(=O)=O,2
NC1=C(O)C=CC(=C1)S(N)(=O)=O,2
CS(=O)(=O)C1=CC(N)=C(O)C=C1,2
CN(C)S(=O)(=O)C1=CC(N)=C(O)C=C1,2
CCN(CC)S(=O)(=O)C1=CC(N)=C(O)C=C1,2
CCN(CC)S(=O)(=O)C1=CC(N)=C(C)C(C)=C1,2
CN(C)S(=O)(=O)C1=CC(N)=C(C)C(C)=C1,2
CC1=C(C)C(N)=CC(=C1)S(N)(=O)=O,2
CN(C)S(=O)(=O)C1=CC(N)=C(Cl)C=C1,2
CCN(CC)S(=O)(=O)C1=CC(N)=C(Cl)C=C1,2
NC1=C(Cl)C=CC(=C1)S(O)(=O)=O,2
NC1=C(Cl)C=CC(=C1)S(F)(=O)=O,2
CCOC1=C(N)C=C(C=C1)S(=O)(=O)N(CC)CC,2
CCOC1=C(N)C=C(C=C1)S(=O)(=O)N(C)C,2
CCN(CC)S(=O)(=O)C1=CC(N)=C(OC(C)C)C=C1,2
CC(C)OC1=C(N)C=C(C=C1)S(=O)(=O)N(C)C,2
COC1=CC=C(C=C1N)S(F)(=O)=O,2
COC1=C(N)C=C(C=C1)S(=O)(=O)N(C)C,2
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NCC(O)=O,2
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(C)=O,2
CCN(CC)S(=O)(=O)C1=CN(CC(O)=O)C(=O)C=C1,2
CCN(CC)S(=O)(=O)C1=CC(NC(=O)C2=C(CC)C(C(C)=O)=C(C)N2)=C(O)C=C1,2
CCN(CC)S(=O)(=O)C1=CC(=C(O)C=C1)[N+]([O-])=O,2
CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N1CCNCC1)[N+]([O-])=O,2
CCN(CC)S(=O)(=O)C1=CN=C(S)C=C1,2
CCN(CC)S(=O)(=O)C1=CN=C(Cl)C=C1,2
CCN(CC)S(=O)(=O)C1=CN=C(CC#N)C=C1,2
CCN(CC)S(=O)(=O)C1=CC(N)=C(N)C=C1,2
